date,apple,pen
2012-09-23,1076548.0,84010.0
2012-09-24,1074710.0,83863.0
2012-09-25,1072802.0,83724.0
2012-09-26,1071031.0,83581.0
2012-09-27,1069182.0,83435.0
2012-09-28,1067339.0,83279.0
2012-09-29,1065496.0,83140.0
2012-09-30,1063655.0,83008.0
2012-10-01,1096724.0,85631.0
2012-10-02,1094818.0,85490.0
2012-10-03,1092942.0,85364.0
2012-10-04,1091008.0,85214.0
2012-10-05,1089137.0,85079.0
2012-10-06,1087282.0,84934.0
2012-10-07,1085434.0,84801.0
2012-10-08,1083589.0,84648.0
2012-10-09,1081678.0,84502.0
2012-10-10,1079842.0,84379.0
2012-10-11,1078005.0,84242.0
2012-10-12,1076100.0,84090.0
2012-10-13,1074154.0,83953.0
2012-10-14,1072291.0,83810.0
2012-10-15,1105457.0,86392.0
2012-10-16,1103557.0,86256.0
2012-10-17,1101649.0,86133.0
2012-10-18,1099800.0,86016.0
2012-10-19,1097925.0,85854.0
2012-10-20,1096098.0,85700.0
2012-10-21,1094261.0,85539.0
2012-10-22,1092429.0,85390.0
2012-10-23,1090577.0,85229.0
2012-10-24,1088678.0,85095.0
2012-10-25,1086780.0,84936.0
2012-10-26,1084905.0,84786.0
2012-10-27,1083028.0,84624.0
2012-10-28,1081154.0,84464.0
2012-10-29,1079270.0,84321.0
2012-10-30,1077385.0,84184.0
2012-10-31,1075458.0,84044.0
2012-11-01,1108478.0,86510.0
2012-11-02,1106628.0,86374.0
2012-11-03,1104759.0,86240.0
2012-11-04,1102977.0,86085.0
2012-11-05,1101148.0,85914.0
2012-11-06,1099262.0,85776.0
2012-11-07,1097368.0,85633.0
2012-11-08,1095476.0,85485.0
2012-11-09,1093617.0,85338.0
2012-11-10,1091819.0,85190.0
2012-11-11,1089916.0,85037.0
2012-11-12,1088050.0,84885.0
2012-11-13,1086180.0,84718.0
2012-11-14,1084325.0,84572.0
2012-11-15,1117360.0,87042.0
2012-11-16,1115495.0,86871.0
2012-11-17,1113642.0,86732.0
2012-11-18,1111834.0,86591.0
2012-11-19,1109946.0,86442.0
2012-11-20,1108106.0,86292.0
2012-11-21,1106280.0,86145.0
2012-11-22,1104410.0,86000.0
2012-11-23,1102568.0,85866.0
2012-11-24,1100641.0,85709.0
2012-11-25,1098724.0,85582.0
2012-11-26,1096904.0,85438.0
2012-11-27,1095097.0,85295.0
2012-11-28,1093239.0,85138.0
2012-11-29,1091360.0,85004.0
2012-11-30,1089474.0,84853.0
2012-12-01,1122824.0,87352.0
2012-12-02,1120937.0,87194.0
2012-12-03,1119046.0,87049.0
2012-12-04,1117190.0,86912.0
2012-12-05,1115297.0,86768.0
2012-12-06,1113431.0,86634.0
2012-12-07,1111610.0,86478.0
2012-12-08,1109639.0,86338.0
2012-12-09,1107763.0,86177.0
2012-12-10,1105880.0,86046.0
2012-12-11,1104074.0,85905.0
2012-12-12,1102231.0,85772.0
2012-12-13,1100457.0,85648.0
2012-12-14,1098605.0,85494.0
2012-12-15,1131761.0,88057.0
2012-12-16,1129938.0,87918.0
2012-12-17,1128074.0,87773.0
2012-12-18,1126189.0,87614.0
2012-12-19,1124299.0,87464.0
2012-12-20,1122397.0,87337.0
2012-12-21,1120538.0,87209.0
2012-12-22,1118624.0,87067.0
2012-12-23,1116717.0,86941.0
2012-12-24,1114891.0,86800.0
2012-12-25,1112984.0,86677.0
2012-12-26,1111142.0,86536.0
2012-12-27,1109253.0,86391.0
2012-12-28,1107372.0,86243.0
2012-12-29,1105483.0,86106.0
2012-12-30,1103622.0,85959.0
2012-12-31,1101708.0,85812.0
2013-01-01,1134651.0,88363.0
2013-01-02,1132822.0,88206.0
2013-01-03,1130948.0,88080.0
2013-01-04,1129083.0,87924.0
2013-01-05,1127137.0,87760.0
2013-01-06,1125241.0,87618.0
2013-01-07,1123430.0,87479.0
2013-01-08,1121458.0,87345.0
2013-01-09,1119624.0,87215.0
2013-01-10,1117723.0,87078.0
2013-01-11,1115848.0,86935.0
2013-01-12,1113999.0,86797.0
2013-01-13,1112220.0,86652.0
2013-01-14,1110310.0,86510.0
2013-01-15,1143350.0,89069.0
2013-01-16,1141526.0,88919.0
2013-01-17,1139644.0,88787.0
2013-01-18,1137713.0,88640.0
2013-01-19,1135819.0,88516.0
2013-01-20,1133949.0,88400.0
2013-01-21,1132066.0,88255.0
2013-01-22,1130184.0,88128.0
2013-01-23,1128340.0,87990.0
2013-01-24,1126419.0,87855.0
2013-01-25,1124558.0,87716.0
2013-01-26,1122676.0,87563.0
2013-01-27,1120742.0,87405.0
2013-01-28,1118873.0,87281.0
2013-01-29,1116964.0,87130.0
2013-01-30,1115080.0,86971.0
2013-01-31,1113229.0,86819.0
2013-02-01,1146143.0,89384.0
2013-02-02,1144274.0,89233.0
2013-02-03,1142446.0,89091.0
2013-02-04,1140599.0,88935.0
2013-02-05,1138703.0,88782.0
2013-02-06,1136827.0,88650.0
2013-02-07,1134956.0,88511.0
2013-02-08,1133106.0,88370.0
2013-02-09,1131256.0,88232.0
2013-02-10,1129449.0,88072.0
2013-02-11,1127519.0,87936.0
2013-02-12,1125659.0,87795.0
2013-02-13,1123829.0,87656.0
2013-02-14,1121987.0,87505.0
2013-02-15,1155027.0,89969.0
2013-02-16,1153099.0,89816.0
2013-02-17,1151166.0,89686.0
2013-02-18,1149338.0,89539.0
2013-02-19,1147480.0,89389.0
2013-02-20,1145520.0,89254.0
2013-02-21,1143634.0,89123.0
2013-02-22,1141727.0,88991.0
2013-02-23,1139817.0,88860.0
2013-02-24,1137876.0,88727.0
2013-02-25,1136050.0,88574.0
2013-02-26,1134222.0,88449.0
2013-02-27,1132382.0,88292.0
2013-02-28,1130516.0,88133.0
2013-03-01,1163523.0,90703.0
2013-03-02,1161635.0,90567.0
2013-03-03,1159718.0,90431.0
2013-03-04,1157804.0,90293.0
2013-03-05,1156000.0,90138.0
2013-03-06,1154156.0,89989.0
2013-03-07,1152289.0,89849.0
2013-03-08,1150413.0,89700.0
2013-03-09,1148545.0,89566.0
2013-03-10,1146646.0,89424.0
2013-03-11,1144747.0,89286.0
2013-03-12,1142895.0,89160.0
2013-03-13,1140948.0,89028.0
2013-03-14,1139140.0,88890.0
2013-03-15,1172493.0,91491.0
2013-03-16,1170641.0,91362.0
2013-03-17,1168712.0,91242.0
2013-03-18,1166785.0,91121.0
2013-03-19,1164921.0,90981.0
2013-03-20,1163161.0,90830.0
2013-03-21,1161299.0,90679.0
2013-03-22,1159485.0,90522.0
2013-03-23,1157610.0,90390.0
2013-03-24,1155720.0,90227.0
2013-03-25,1153918.0,90086.0
2013-03-26,1152027.0,89957.0
2013-03-27,1150159.0,89814.0
2013-03-28,1148272.0,89691.0
2013-03-29,1146387.0,89535.0
2013-03-30,1144608.0,89388.0
2013-03-31,1142773.0,89248.0
2013-04-01,1175915.0,91785.0
2013-04-02,1174043.0,91653.0
2013-04-03,1172226.0,91510.0
2013-04-04,1170381.0,91375.0
2013-04-05,1168514.0,91237.0
2013-04-06,1166709.0,91095.0
2013-04-07,1164855.0,90969.0
2013-04-08,1162998.0,90843.0
2013-04-09,1161127.0,90703.0
2013-04-10,1159287.0,90551.0
2013-04-11,1157441.0,90389.0
2013-04-12,1155593.0,90252.0
2013-04-13,1153725.0,90125.0
2013-04-14,1151779.0,89976.0
2013-04-15,1185051.0,92510.0
2013-04-16,1183183.0,92366.0
2013-04-17,1181302.0,92235.0
2013-04-18,1179446.0,92097.0
2013-04-19,1177521.0,91976.0
2013-04-20,1175624.0,91829.0
2013-04-21,1173728.0,91698.0
2013-04-22,1171909.0,91554.0
2013-04-23,1169995.0,91428.0
2013-04-24,1168069.0,91279.0
2013-04-25,1166167.0,91137.0
2013-04-26,1164264.0,90997.0
2013-04-27,1162369.0,90834.0
2013-04-28,1160533.0,90678.0
2013-04-29,1158646.0,90545.0
2013-04-30,1156815.0,90388.0
2013-05-01,1189817.0,92973.0
2013-05-02,1187904.0,92839.0
2013-05-03,1186014.0,92682.0
2013-05-04,1184122.0,92536.0
2013-05-05,1182188.0,92401.0
2013-05-06,1180323.0,92268.0
2013-05-07,1178430.0,92124.0
2013-05-08,1176562.0,91969.0
2013-05-09,1174692.0,91827.0
2013-05-10,1172840.0,91688.0
2013-05-11,1170994.0,91548.0
2013-05-12,1169138.0,91418.0
2013-05-13,1167215.0,91279.0
2013-05-14,1165334.0,91128.0
2013-05-15,1198388.0,93647.0
2013-05-16,1196556.0,93486.0
2013-05-17,1194652.0,93336.0
2013-05-18,1192737.0,93197.0
2013-05-19,1190931.0,93044.0
2013-05-20,1189024.0,92891.0
2013-05-21,1187080.0,92734.0
2013-05-22,1185196.0,92604.0
2013-05-23,1183294.0,92478.0
2013-05-24,1181361.0,92333.0
2013-05-25,1179505.0,92196.0
2013-05-26,1177650.0,92038.0
2013-05-27,1175767.0,91891.0
2013-05-28,1173884.0,91737.0
2013-05-29,1171987.0,91592.0
2013-05-30,1170116.0,91454.0
2013-05-31,1168221.0,91309.0
2013-06-01,1201043.0,93848.0
2013-06-02,1199174.0,93716.0
2013-06-03,1197320.0,93564.0
2013-06-04,1195412.0,93422.0
2013-06-05,1193611.0,93273.0
2013-06-06,1191734.0,93134.0
2013-06-07,1189836.0,92992.0
2013-06-08,1187932.0,92861.0
2013-06-09,1186050.0,92706.0
2013-06-10,1184287.0,92572.0
2013-06-11,1182331.0,92434.0
2013-06-12,1180465.0,92276.0
2013-06-13,1178637.0,92137.0
2013-06-14,1176774.0,91997.0
2013-06-15,1209680.0,94529.0
2013-06-16,1207838.0,94393.0
2013-06-17,1205927.0,94242.0
2013-06-18,1204105.0,94087.0
2013-06-19,1202301.0,93939.0
2013-06-20,1200429.0,93789.0
2013-06-21,1198577.0,93650.0
2013-06-22,1196794.0,93494.0
2013-06-23,1194962.0,93344.0
2013-06-24,1193091.0,93222.0
2013-06-25,1191282.0,93081.0
2013-06-26,1189350.0,92952.0
2013-06-27,1187500.0,92810.0
2013-06-28,1185572.0,92648.0
2013-06-29,1183739.0,92497.0
2013-06-30,1181859.0,92368.0
2013-07-01,1214890.0,94981.0
2013-07-02,1213032.0,94843.0
2013-07-03,1211059.0,94717.0
2013-07-04,1209166.0,94582.0
2013-07-05,1207293.0,94468.0
2013-07-06,1205463.0,94323.0
2013-07-07,1203511.0,94192.0
2013-07-08,1201628.0,94065.0
2013-07-09,1199800.0,93941.0
2013-07-10,1197937.0,93803.0
2013-07-11,1196107.0,93672.0
2013-07-12,1194350.0,93537.0
2013-07-13,1192482.0,93406.0
2013-07-14,1190608.0,93277.0
2013-07-15,1224039.0,95834.0
2013-07-16,1222172.0,95671.0
2013-07-17,1220294.0,95500.0
2013-07-18,1218402.0,95355.0
2013-07-19,1216569.0,95229.0
2013-07-20,1214683.0,95093.0
2013-07-21,1212846.0,94934.0
2013-07-22,1211044.0,94784.0
2013-07-23,1209151.0,94657.0
2013-07-24,1207229.0,94506.0
2013-07-25,1205313.0,94360.0
2013-07-26,1203447.0,94223.0
2013-07-27,1201575.0,94067.0
2013-07-28,1199699.0,93935.0
2013-07-29,1197822.0,93798.0
2013-07-30,1195950.0,93634.0
2013-07-31,1194048.0,93488.0
2013-08-01,1226953.0,95960.0
2013-08-02,1225069.0,95816.0
2013-08-03,1223171.0,95678.0
2013-08-04,1221357.0,95514.0
2013-08-05,1219461.0,95372.0
2013-08-06,1217590.0,95201.0
2013-08-07,1215643.0,95023.0
2013-08-08,1213765.0,94848.0
2013-08-09,1211897.0,94712.0
2013-08-10,1210056.0,94585.0
2013-08-11,1208183.0,94446.0
2013-08-12,1206262.0,94305.0
2013-08-13,1204435.0,94160.0
2013-08-14,1202508.0,94025.0
2013-08-15,1235588.0,96577.0
2013-08-16,1233764.0,96419.0
2013-08-17,1231894.0,96285.0
2013-08-18,1229992.0,96152.0
2013-08-19,1228065.0,95994.0
2013-08-20,1226184.0,95841.0
2013-08-21,1224364.0,95702.0
2013-08-22,1222514.0,95567.0
2013-08-23,1220677.0,95405.0
2013-08-24,1218811.0,95255.0
2013-08-25,1216912.0,95106.0
2013-08-26,1215035.0,94971.0
2013-08-27,1213207.0,94839.0
2013-08-28,1211303.0,94703.0
2013-08-29,1209414.0,94561.0
2013-08-30,1207491.0,94411.0
2013-08-31,1205642.0,94248.0
2013-09-01,1238767.0,96764.0
2013-09-02,1236903.0,96625.0
2013-09-03,1235059.0,96483.0
2013-09-04,1233202.0,96349.0
2013-09-05,1231300.0,96221.0
2013-09-06,1229422.0,96091.0
2013-09-07,1227602.0,95949.0
2013-09-08,1225742.0,95795.0
2013-09-09,1223905.0,95635.0
2013-09-10,1221982.0,95475.0
2013-09-11,1220122.0,95331.0
2013-09-12,1218284.0,95185.0
2013-09-13,1216348.0,95048.0
2013-09-14,1214463.0,94923.0
2013-09-15,1247580.0,97471.0
2013-09-16,1245696.0,97318.0
2013-09-17,1243856.0,97177.0
2013-09-18,1241990.0,97042.0
2013-09-19,1240057.0,96896.0
2013-09-20,1238273.0,96748.0
2013-09-21,1236361.0,96606.0
2013-09-22,1234439.0,96477.0
2013-09-23,1232607.0,96335.0
2013-09-24,1230685.0,96204.0
2013-09-25,1228827.0,96066.0
2013-09-26,1226963.0,95918.0
2013-09-27,1225123.0,95772.0
2013-09-28,1223280.0,95638.0
2013-09-29,1221325.0,95492.0
2013-09-30,1219464.0,95358.0
2013-10-01,1252773.0,97955.0
2013-10-02,1250914.0,97805.0
2013-10-03,1249021.0,97673.0
2013-10-04,1247102.0,97556.0
2013-10-05,1245193.0,97427.0
2013-10-06,1243331.0,97286.0
2013-10-07,1241411.0,97149.0
2013-10-08,1239559.0,97005.0
2013-10-09,1237679.0,96849.0
2013-10-10,1235734.0,96714.0
2013-10-11,1233813.0,96548.0
2013-10-12,1231982.0,96410.0
2013-10-13,1230169.0,96258.0
2013-10-14,1228362.0,96109.0
2013-10-15,1261191.0,98512.0
2013-10-16,1259350.0,98359.0
2013-10-17,1257465.0,98218.0
2013-10-18,1255590.0,98054.0
2013-10-19,1253733.0,97895.0
2013-10-20,1251862.0,97760.0
2013-10-21,1249983.0,97635.0
2013-10-22,1248158.0,97500.0
2013-10-23,1246251.0,97340.0
2013-10-24,1244370.0,97191.0
2013-10-25,1242489.0,97042.0
2013-10-26,1240636.0,96895.0
2013-10-27,1238743.0,96732.0
2013-10-28,1236877.0,96582.0
2013-10-29,1235013.0,96455.0
2013-10-30,1233193.0,96307.0
2013-10-31,1231295.0,96179.0
2013-11-01,1264047.0,98741.0
2013-11-02,1262184.0,98599.0
2013-11-03,1260286.0,98429.0
2013-11-04,1258367.0,98291.0
2013-11-05,1256534.0,98147.0
2013-11-06,1254674.0,98011.0
2013-11-07,1252815.0,97860.0
2013-11-08,1250927.0,97713.0
2013-11-09,1249033.0,97579.0
2013-11-10,1247171.0,97428.0
2013-11-11,1245312.0,97274.0
2013-11-12,1243485.0,97139.0
2013-11-13,1241654.0,96993.0
2013-11-14,1239864.0,96853.0
2013-11-15,1272523.0,99513.0
2013-11-16,1270554.0,99363.0
2013-11-17,1268623.0,99217.0
2013-11-18,1266717.0,99074.0
2013-11-19,1264867.0,98934.0
2013-11-20,1263043.0,98791.0
2013-11-21,1261122.0,98656.0
2013-11-22,1259217.0,98482.0
2013-11-23,1257426.0,98349.0
2013-11-24,1255588.0,98211.0
2013-11-25,1253767.0,98078.0
2013-11-26,1251856.0,97923.0
2013-11-27,1249965.0,97779.0
2013-11-28,1248057.0,97616.0
2013-11-29,1246269.0,97465.0
2013-11-30,1244448.0,97338.0
2013-12-01,1277280.0,99874.0
2013-12-02,1275431.0,99742.0
2013-12-03,1273506.0,99602.0
2013-12-04,1271632.0,99441.0
2013-12-05,1269845.0,99276.0
2013-12-06,1268002.0,99120.0
2013-12-07,1266077.0,98984.0
2013-12-08,1264218.0,98842.0
2013-12-09,1262417.0,98709.0
2013-12-10,1260550.0,98569.0
2013-12-11,1258712.0,98437.0
2013-12-12,1256948.0,98278.0
2013-12-13,1255069.0,98111.0
2013-12-14,1253160.0,97955.0
2013-12-15,1286092.0,100540.0
2013-12-16,1284215.0,100381.0
2013-12-17,1282361.0,100236.0
2013-12-18,1280488.0,100078.0
2013-12-19,1278604.0,99949.0
2013-12-20,1276737.0,99809.0
2013-12-21,1274879.0,99678.0
2013-12-22,1272956.0,99539.0
2013-12-23,1271055.0,99386.0
2013-12-24,1269178.0,99243.0
2013-12-25,1267304.0,99087.0
2013-12-26,1265374.0,98948.0
2013-12-27,1263532.0,98827.0
2013-12-28,1261656.0,98679.0
2013-12-29,1259812.0,98547.0
2013-12-30,1258003.0,98391.0
2013-12-31,1256141.0,98248.0
2014-01-01,1289035.0,100791.0
2014-01-02,1287161.0,100656.0
2014-01-03,1285247.0,100500.0
2014-01-04,1283333.0,100352.0
2014-01-05,1281399.0,100213.0
2014-01-06,1279590.0,100076.0
2014-01-07,1277682.0,99933.0
2014-01-08,1275841.0,99780.0
2014-01-09,1273938.0,99642.0
2014-01-10,1272145.0,99483.0
2014-01-11,1270297.0,99333.0
2014-01-12,1268454.0,99206.0
2014-01-13,1266620.0,99060.0
2014-01-14,1264793.0,98921.0
2014-01-15,1298005.0,101478.0
2014-01-16,1296217.0,101331.0
2014-01-17,1294392.0,101182.0
2014-01-18,1292573.0,101027.0
2014-01-19,1290688.0,100873.0
2014-01-20,1288820.0,100714.0
2014-01-21,1286947.0,100559.0
2014-01-22,1285060.0,100412.0
2014-01-23,1283205.0,100278.0
2014-01-24,1281384.0,100122.0
2014-01-25,1279474.0,99965.0
2014-01-26,1277629.0,99797.0
2014-01-27,1275765.0,99654.0
2014-01-28,1273910.0,99528.0
2014-01-29,1272014.0,99357.0
2014-01-30,1270168.0,99205.0
2014-01-31,1268249.0,99045.0
2014-02-01,1300949.0,101643.0
2014-02-02,1299025.0,101511.0
2014-02-03,1297209.0,101365.0
2014-02-04,1295379.0,101253.0
2014-02-05,1293505.0,101105.0
2014-02-06,1291638.0,100963.0
2014-02-07,1289744.0,100827.0
2014-02-08,1287912.0,100683.0
2014-02-09,1286037.0,100538.0
2014-02-10,1284205.0,100411.0
2014-02-11,1282274.0,100266.0
2014-02-12,1280427.0,100127.0
2014-02-13,1278523.0,99984.0
2014-02-14,1276622.0,99846.0
2014-02-15,1309745.0,102352.0
2014-02-16,1307903.0,102216.0
2014-02-17,1306045.0,102066.0
2014-02-18,1304153.0,101909.0
2014-02-19,1302236.0,101786.0
2014-02-20,1300383.0,101653.0
2014-02-21,1298563.0,101516.0
2014-02-22,1296655.0,101384.0
2014-02-23,1294796.0,101256.0
2014-02-24,1292922.0,101121.0
2014-02-25,1291069.0,100995.0
2014-02-26,1289147.0,100853.0
2014-02-27,1287239.0,100708.0
2014-02-28,1285373.0,100577.0
2014-03-01,1318119.0,103129.0
2014-03-02,1316251.0,103007.0
2014-03-03,1314374.0,102858.0
2014-03-04,1312441.0,102707.0
2014-03-05,1310515.0,102566.0
2014-03-06,1308674.0,102441.0
2014-03-07,1306826.0,102309.0
2014-03-08,1304987.0,102147.0
2014-03-09,1303114.0,101989.0
2014-03-10,1301292.0,101828.0
2014-03-11,1299402.0,101676.0
2014-03-12,1297531.0,101544.0
2014-03-13,1295729.0,101395.0
2014-03-14,1293859.0,101246.0
2014-03-15,1327264.0,103901.0
2014-03-16,1325406.0,103764.0
2014-03-17,1323473.0,103629.0
2014-03-18,1321592.0,103493.0
2014-03-19,1319662.0,103367.0
2014-03-20,1317792.0,103235.0
2014-03-21,1315882.0,103104.0
2014-03-22,1313951.0,102962.0
2014-03-23,1312163.0,102829.0
2014-03-24,1310310.0,102687.0
2014-03-25,1308391.0,102530.0
2014-03-26,1306542.0,102385.0
2014-03-27,1304649.0,102224.0
2014-03-28,1302751.0,102086.0
2014-03-29,1300902.0,101934.0
2014-03-30,1299079.0,101801.0
2014-03-31,1297182.0,101654.0
2014-04-01,1330384.0,104128.0
2014-04-02,1328496.0,103987.0
2014-04-03,1326698.0,103849.0
2014-04-04,1324804.0,103704.0
2014-04-05,1322933.0,103558.0
2014-04-06,1321123.0,103420.0
2014-04-07,1319276.0,103277.0
2014-04-08,1317360.0,103123.0
2014-04-09,1315499.0,102990.0
2014-04-10,1313588.0,102856.0
2014-04-11,1311717.0,102753.0
2014-04-12,1309846.0,102617.0
2014-04-13,1307865.0,102480.0
2014-04-14,1305920.0,102328.0
2014-04-15,1339404.0,104820.0
2014-04-16,1337550.0,104679.0
2014-04-17,1335733.0,104537.0
2014-04-18,1333843.0,104395.0
2014-04-19,1332023.0,104257.0
2014-04-20,1330158.0,104136.0
2014-04-21,1328267.0,103987.0
2014-04-22,1326403.0,103828.0
2014-04-23,1324516.0,103687.0
2014-04-24,1322730.0,103540.0
2014-04-25,1320842.0,103408.0
2014-04-26,1318983.0,103247.0
2014-04-27,1317090.0,103129.0
2014-04-28,1315209.0,102992.0
2014-04-29,1313402.0,102841.0
2014-04-30,1311530.0,102702.0
2014-05-01,1344721.0,105278.0
2014-05-02,1342884.0,105125.0
2014-05-03,1341075.0,104956.0
2014-05-04,1339235.0,104810.0
2014-05-05,1337426.0,104665.0
2014-05-06,1335532.0,104526.0
2014-05-07,1333682.0,104388.0
2014-05-08,1331824.0,104261.0
2014-05-09,1330030.0,104107.0
2014-05-10,1328149.0,103981.0
2014-05-11,1326326.0,103836.0
2014-05-12,1324574.0,103715.0
2014-05-13,1322714.0,103585.0
2014-05-14,1320876.0,103436.0
2014-05-15,1353820.0,105923.0
2014-05-16,1351935.0,105811.0
2014-05-17,1350040.0,105654.0
2014-05-18,1348091.0,105514.0
2014-05-19,1346243.0,105364.0
2014-05-20,1344317.0,105202.0
2014-05-21,1342460.0,105076.0
2014-05-22,1340658.0,104929.0
2014-05-23,1338707.0,104784.0
2014-05-24,1336883.0,104662.0
2014-05-25,1334973.0,104521.0
2014-05-26,1333060.0,104398.0
2014-05-27,1331222.0,104268.0
2014-05-28,1329284.0,104143.0
2014-05-29,1327393.0,104001.0
2014-05-30,1325593.0,103863.0
2014-05-31,1323754.0,103703.0
2014-06-01,1356924.0,106249.0
2014-06-02,1355016.0,106098.0
2014-06-03,1353085.0,105959.0
2014-06-04,1351235.0,105842.0
2014-06-05,1349389.0,105690.0
2014-06-06,1347424.0,105576.0
2014-06-07,1345547.0,105425.0
2014-06-08,1343698.0,105303.0
2014-06-09,1341850.0,105173.0
2014-06-10,1339939.0,105031.0
2014-06-11,1338081.0,104899.0
2014-06-12,1336144.0,104765.0
2014-06-13,1334218.0,104639.0
2014-06-14,1332314.0,104512.0
2014-06-15,1365661.0,107070.0
2014-06-16,1363832.0,106932.0
2014-06-17,1361976.0,106804.0
2014-06-18,1360129.0,106689.0
2014-06-19,1358347.0,106541.0
2014-06-20,1356529.0,106383.0
2014-06-21,1354670.0,106245.0
2014-06-22,1352794.0,106110.0
2014-06-23,1350872.0,105970.0
2014-06-24,1349026.0,105831.0
2014-06-25,1347112.0,105668.0
2014-06-26,1345252.0,105539.0
2014-06-27,1343384.0,105395.0
2014-06-28,1341503.0,105267.0
2014-06-29,1339654.0,105122.0
2014-06-30,1337698.0,104981.0
2014-07-01,1370871.0,107525.0
2014-07-02,1368982.0,107375.0
2014-07-03,1367069.0,107243.0
2014-07-04,1365175.0,107099.0
2014-07-05,1363292.0,106945.0
2014-07-06,1361400.0,106784.0
2014-07-07,1359576.0,106643.0
2014-07-08,1357705.0,106516.0
2014-07-09,1355836.0,106369.0
2014-07-10,1353977.0,106241.0
2014-07-11,1352127.0,106098.0
2014-07-12,1350223.0,105939.0
2014-07-13,1348444.0,105784.0
2014-07-14,1346550.0,105635.0
2014-07-15,1379778.0,108112.0
2014-07-16,1377915.0,107972.0
2014-07-17,1376073.0,107845.0
2014-07-18,1374264.0,107696.0
2014-07-19,1372385.0,107552.0
2014-07-20,1370493.0,107421.0
2014-07-21,1368618.0,107303.0
2014-07-22,1366860.0,107164.0
2014-07-23,1364959.0,107027.0
2014-07-24,1363094.0,106870.0
2014-07-25,1361261.0,106694.0
2014-07-26,1359373.0,106539.0
2014-07-27,1357597.0,106406.0
2014-07-28,1355758.0,106236.0
2014-07-29,1353814.0,106104.0
2014-07-30,1351927.0,105971.0
2014-07-31,1350040.0,105824.0
2014-08-01,1383430.0,108425.0
2014-08-02,1381488.0,108269.0
2014-08-03,1379621.0,108091.0
2014-08-04,1377730.0,107929.0
2014-08-05,1375957.0,107787.0
2014-08-06,1374026.0,107638.0
2014-08-07,1372052.0,107489.0
2014-08-08,1370169.0,107363.0
2014-08-09,1368254.0,107209.0
2014-08-10,1366384.0,107064.0
2014-08-11,1364523.0,106930.0
2014-08-12,1362608.0,106791.0
2014-08-13,1360758.0,106651.0
2014-08-14,1358845.0,106512.0
2014-08-15,1392161.0,109016.0
2014-08-16,1390327.0,108859.0
2014-08-17,1388464.0,108727.0
2014-08-18,1386595.0,108571.0
2014-08-19,1384710.0,108415.0
2014-08-20,1382797.0,108258.0
2014-08-21,1380969.0,108133.0
2014-08-22,1379148.0,107996.0
2014-08-23,1377313.0,107850.0
2014-08-24,1375474.0,107699.0
2014-08-25,1373613.0,107554.0
2014-08-26,1371802.0,107422.0
2014-08-27,1369963.0,107288.0
2014-08-28,1368116.0,107145.0
2014-08-29,1366359.0,107009.0
2014-08-30,1364475.0,106872.0
2014-08-31,1362683.0,106764.0
2014-09-01,1395785.0,109294.0
2014-09-02,1393886.0,109146.0
2014-09-03,1392090.0,108985.0
2014-09-04,1390170.0,108833.0
2014-09-05,1388302.0,108684.0
2014-09-06,1386492.0,108543.0
2014-09-07,1384595.0,108406.0
2014-09-08,1382674.0,108286.0
2014-09-09,1380774.0,108148.0
2014-09-10,1378810.0,108001.0
2014-09-11,1376884.0,107863.0
2014-09-12,1374975.0,107724.0
2014-09-13,1373092.0,107573.0
2014-09-14,1371187.0,107433.0
2014-09-15,1404573.0,110007.0
2014-09-16,1402682.0,109880.0
2014-09-17,1400734.0,109729.0
2014-09-18,1398882.0,109586.0
2014-09-19,1397036.0,109443.0
2014-09-20,1395140.0,109297.0
2014-09-21,1393196.0,109152.0
2014-09-22,1391300.0,109002.0
2014-09-23,1389455.0,108858.0
2014-09-24,1387513.0,108694.0
2014-09-25,1385625.0,108540.0
2014-09-26,1383718.0,108400.0
2014-09-27,1381900.0,108252.0
2014-09-28,1379960.0,108087.0
2014-09-29,1378045.0,107943.0
2014-09-30,1376235.0,107791.0
2014-10-01,1409103.0,110370.0
2014-10-02,1407288.0,110221.0
2014-10-03,1405431.0,110060.0
2014-10-04,1403589.0,109909.0
2014-10-05,1401774.0,109749.0
2014-10-06,1399989.0,109599.0
2014-10-07,1398134.0,109461.0
2014-10-08,1396299.0,109314.0
2014-10-09,1394491.0,109170.0
2014-10-10,1392655.0,109010.0
2014-10-11,1390749.0,108857.0
2014-10-12,1388895.0,108713.0
2014-10-13,1386965.0,108578.0
2014-10-14,1385082.0,108448.0
2014-10-15,1418317.0,111032.0
2014-10-16,1416455.0,110900.0
2014-10-17,1414610.0,110736.0
2014-10-18,1412746.0,110587.0
2014-10-19,1410881.0,110435.0
2014-10-20,1409027.0,110286.0
2014-10-21,1407164.0,110130.0
2014-10-22,1405274.0,110015.0
2014-10-23,1403391.0,109868.0
2014-10-24,1401508.0,109702.0
2014-10-25,1399610.0,109561.0
2014-10-26,1397653.0,109444.0
2014-10-27,1395843.0,109286.0
2014-10-28,1393910.0,109135.0
2014-10-29,1392042.0,108998.0
2014-10-30,1390101.0,108865.0
2014-10-31,1388290.0,108716.0
2014-11-01,1421321.0,111218.0
2014-11-02,1419430.0,111074.0
2014-11-03,1417605.0,110936.0
2014-11-04,1415703.0,110773.0
2014-11-05,1413796.0,110624.0
2014-11-06,1411885.0,110485.0
2014-11-07,1409955.0,110344.0
2014-11-08,1408084.0,110203.0
